,Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country
633517,545475,22271,FELTCRAFT DOLL ROSIE,96,2011-03-03 10:59:00,2.55,12415.0,Australia
633518,545475,22272,FELTCRAFT DOLL MARIA,48,2011-03-03 10:59:00,2.55,12415.0,Australia
633519,545475,22273,FELTCRAFT DOLL MOLLY,96,2011-03-03 10:59:00,2.55,12415.0,Australia
633520,545475,22274,FELTCRAFT DOLL EMILY,96,2011-03-03 10:59:00,2.55,12415.0,Australia
633521,545475,22751,FELTCRAFT PRINCESS OLIVIA DOLL,96,2011-03-03 10:59:00,3.39,12415.0,Australia
633522,545475,22750,FELTCRAFT PRINCESS LOLA DOLL,144,2011-03-03 10:59:00,3.39,12415.0,Australia
633523,545475,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,144,2011-03-03 10:59:00,3.39,12415.0,Australia
633524,545475,22620,4 TRADITIONAL SPINNING TOPS,160,2011-03-03 10:59:00,1.06,12415.0,Australia
633525,545475,22619,SET OF 6 SOLDIER SKITTLES,80,2011-03-03 10:59:00,3.39,12415.0,Australia
633526,545475,20675,BLUE POLKADOT BOWL,144,2011-03-03 10:59:00,1.06,12415.0,Australia
633527,545475,22843,BISCUIT TIN VINTAGE GREEN,48,2011-03-03 10:59:00,5.95,12415.0,Australia
633528,545475,22028,PENNY FARTHING BIRTHDAY CARD,72,2011-03-03 10:59:00,0.36,12415.0,Australia
633529,545475,22024,RAINY LADIES BIRTHDAY CARD,144,2011-03-03 10:59:00,0.36,12415.0,Australia
633530,545475,20676,RED RETROSPOT BOWL,144,2011-03-03 10:59:00,1.06,12415.0,Australia
633531,545475,21242,RED RETROSPOT PLATE ,96,2011-03-03 10:59:00,1.45,12415.0,Australia
633764,C545525,22969,HOMEMADE JAM SCENTED CANDLES,-86,2011-03-03 13:11:00,1.25,12415.0,Australia
633765,C545525,22697,GREEN REGENCY TEACUP AND SAUCER,-24,2011-03-03 13:11:00,2.55,12415.0,Australia
634939,545645,22654,DELUXE SEWING KIT ,1,2011-03-04 12:42:00,5.95,12755.0,Japan
634940,545645,22968,ROSE COTTAGE KEEPSAKE BOX ,1,2011-03-04 12:42:00,9.95,12755.0,Japan
634941,545645,22652,TRAVEL SEWING KIT,1,2011-03-04 12:42:00,1.65,12755.0,Japan
636980,C545739,M,Manual,-1,2011-03-07 11:46:00,45.57,12754.0,Japan
637390,545845,21260,FIRST AID TIN,1,2011-03-07 13:38:00,3.25,12754.0,Japan
637391,545845,20735,BLACK MINI TAPE MEASURE ,1,2011-03-07 13:38:00,0.85,12754.0,Japan
637392,545845,20733,GOLD MINI TAPE MEASURE ,1,2011-03-07 13:38:00,0.85,12754.0,Japan
637393,545845,23193,BUFFALO BILL TREASURE BOOK BOX,1,2011-03-07 13:38:00,2.25,12754.0,Japan
637394,545845,23194,GYMKHANA TREASURE BOOK BOX,1,2011-03-07 13:38:00,2.25,12754.0,Japan
637395,545845,23176,ABC TREASURE BOOK BOX ,1,2011-03-07 13:38:00,2.25,12754.0,Japan
637396,545845,23177,TREASURE ISLAND BOOK BOX,1,2011-03-07 13:38:00,2.25,12754.0,Japan
637397,545845,23004,TRAVEL CARD WALLET PANTRY,1,2011-03-07 13:38:00,0.42,12754.0,Japan
637398,545845,23000,TRAVEL CARD WALLET TRANSPORT,1,2011-03-07 13:38:00,0.42,12754.0,Japan
637399,545845,22997,TRAVEL CARD WALLET UNION JACK,1,2011-03-07 13:38:00,0.42,12754.0,Japan
637400,545845,22999,TRAVEL CARD WALLET RETRO PETALS,1,2011-03-07 13:38:00,0.42,12754.0,Japan
637401,545845,22996,TRAVEL CARD WALLET VINTAGE TICKET,1,2011-03-07 13:38:00,0.42,12754.0,Japan
637706,C545891,M,Manual,-1,2011-03-07 16:40:00,16.05,12754.0,Japan
637707,C545892,M,Manual,-1,2011-03-07 16:41:00,17.55,12755.0,Japan
641034,546135,22967,SET 3 SONG BIRD PAPER EGGS ASSORTED,6,2011-03-09 15:47:00,2.95,12388.0,Australia
641035,546135,22957,SET 3 PAPER VINTAGE CHICK PAPER EGG,6,2011-03-09 15:47:00,2.95,12388.0,Australia
641036,546135,22148,EASTER CRAFT 4 CHICKS ,12,2011-03-09 15:47:00,1.95,12388.0,Australia
641037,546135,22262,FELT EGG COSY CHICKEN,12,2011-03-09 15:47:00,0.85,12388.0,Australia
641038,546135,22310,IVORY KNITTED MUG COSY ,6,2011-03-09 15:47:00,1.65,12388.0,Australia
641039,546135,47566,PARTY BUNTING,12,2011-03-09 15:47:00,4.95,12388.0,Australia
641040,546135,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,6,2011-03-09 15:47:00,4.95,12388.0,Australia
641041,546135,84978,HANGING HEART JAR T-LIGHT HOLDER,12,2011-03-09 15:47:00,1.25,12388.0,Australia
641042,546135,84970S,HANGING HEART ZINC T-LIGHT HOLDER,12,2011-03-09 15:47:00,0.85,12388.0,Australia
641043,546135,22083,PAPER CHAIN KIT RETROSPOT,6,2011-03-09 15:47:00,2.95,12388.0,Australia
657740,547659,20665,RED RETROSPOT PURSE ,6,2011-03-24 13:05:00,2.95,12434.0,Australia
657741,547659,22232,JIGSAW TOADSTOOLS 3 PIECE,8,2011-03-24 13:05:00,1.65,12434.0,Australia
657742,547659,23052,RECYCLED ACAPULCO MAT TURQUOISE,2,2011-03-24 13:05:00,8.25,12434.0,Australia
657743,547659,23053,RECYCLED ACAPULCO MAT PINK,2,2011-03-24 13:05:00,8.25,12434.0,Australia
657744,547659,20749,ASSORTED COLOUR MINI CASES,2,2011-03-24 13:05:00,7.95,12434.0,Australia
657745,547659,20750,RED RETROSPOT MINI CASES,2,2011-03-24 13:05:00,7.95,12434.0,Australia
657746,547659,47590A,BLUE HAPPY BIRTHDAY BUNTING,3,2011-03-24 13:05:00,5.45,12434.0,Australia
657747,547659,47590B,PINK HAPPY BIRTHDAY BUNTING,3,2011-03-24 13:05:00,5.45,12434.0,Australia
657748,547659,21366,MIRRORED WALL ART PHOTO FRAMES,3,2011-03-24 13:05:00,4.25,12434.0,Australia
657749,547659,21372,MIRRORED WALL ART TABLE LAMP,6,2011-03-24 13:05:00,2.95,12434.0,Australia
657750,547659,20984,12 PENCILS TALL TUBE POSY,12,2011-03-24 13:05:00,0.85,12434.0,Australia
657751,547659,20983,12 PENCILS TALL TUBE RED RETROSPOT,12,2011-03-24 13:05:00,0.85,12434.0,Australia
657752,547659,22786,CUSHION COVER PINK UNION JACK,8,2011-03-24 13:05:00,5.95,12434.0,Australia
657753,547659,22785,SQUARECUSHION COVER PINK UNION FLAG,4,2011-03-24 13:05:00,6.75,12434.0,Australia
657754,547659,48138,DOORMAT UNION FLAG,2,2011-03-24 13:05:00,7.95,12434.0,Australia
657755,547659,23051,RECYCLED ACAPULCO MAT BLUE,2,2011-03-24 13:05:00,8.25,12434.0,Australia
668449,548661,POST,POSTAGE,1,2011-04-01 14:28:00,350.0,12415.0,Australia
669643,C548729,22232,JIGSAW TOADSTOOLS 3 PIECE,-8,2011-04-04 09:57:00,1.65,12434.0,Australia
669651,C548731,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,-624,2011-04-04 10:12:00,2.55,12755.0,Japan
672002,548993,20750,RED RETROSPOT MINI CASES,48,2011-04-05 13:56:00,6.35,12753.0,Japan
672003,548993,21216,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",48,2011-04-05 13:56:00,4.25,12753.0,Japan
672004,548993,21217,RED RETROSPOT ROUND CAKE TINS,48,2011-04-05 13:56:00,8.95,12753.0,Japan
672005,548993,21218,RED SPOTTY BISCUIT TIN,72,2011-04-05 13:56:00,3.25,12753.0,Japan
672006,548993,21259,VICTORIAN SEWING BOX SMALL ,24,2011-04-05 13:56:00,4.95,12753.0,Japan
672007,548993,21439,BASKET OF TOADSTOOLS,120,2011-04-05 13:56:00,1.25,12753.0,Japan
672008,548993,21980,PACK OF 12 RED RETROSPOT TISSUES ,96,2011-04-05 13:56:00,0.29,12753.0,Japan
672009,548993,22087,PAPER BUNTING WHITE LACE,40,2011-04-05 13:56:00,2.55,12753.0,Japan
672010,548993,22088,PAPER BUNTING COLOURED LACE,40,2011-04-05 13:56:00,2.55,12753.0,Japan
672011,548993,22090,PAPER BUNTING RETROSPOT,40,2011-04-05 13:56:00,2.55,12753.0,Japan
672012,548993,22661,CHARLOTTE BAG DOLLY GIRL DESIGN,100,2011-04-05 13:56:00,0.72,12753.0,Japan
672013,548993,22662,LUNCH BAG DOLLY GIRL DESIGN,100,2011-04-05 13:56:00,1.45,12753.0,Japan
672014,548993,22899,CHILDREN'S APRON DOLLY GIRL ,50,2011-04-05 13:56:00,1.85,12753.0,Japan
672015,548993,22759,SET OF 3 NOTEBOOKS IN PARCEL,36,2011-04-05 13:56:00,1.65,12753.0,Japan
672016,548993,47566B,TEA TIME PARTY BUNTING,32,2011-04-05 13:56:00,4.95,12753.0,Japan
672017,548993,22616,PACK OF 12 LONDON TISSUES ,96,2011-04-05 13:56:00,0.29,12753.0,Japan
672018,548993,21896,POTTING SHED TWINE,36,2011-04-05 13:56:00,2.1,12753.0,Japan
672019,548993,22561,WOODEN SCHOOL COLOURING SET,72,2011-04-05 13:56:00,1.45,12753.0,Japan
672020,548993,21937,STRAWBERRY   PICNIC BAG,50,2011-04-05 13:56:00,2.55,12753.0,Japan
672021,548993,20723,STRAWBERRY CHARLOTTE BAG,50,2011-04-05 13:56:00,0.85,12753.0,Japan
672022,548993,22604,SET OF 4 NAPKIN CHARMS CUTLERY,6,2011-04-05 13:56:00,2.55,12753.0,Japan
672023,548993,84843,WHITE SOAP RACK WITH 2 BOTTLES,18,2011-04-05 13:56:00,4.65,12753.0,Japan
672024,548993,21774,DECORATIVE CATS BATHROOM BOTTLE,36,2011-04-05 13:56:00,1.25,12753.0,Japan
672025,548993,22361,GLASS JAR DAISY FRESH COTTON WOOL,24,2011-04-05 13:56:00,2.55,12753.0,Japan
672026,548993,22364,GLASS JAR DIGESTIVE BISCUITS,24,2011-04-05 13:56:00,2.55,12753.0,Japan
672027,548993,23176,ABC TREASURE BOOK BOX ,32,2011-04-05 13:56:00,2.25,12753.0,Japan
672028,548993,22980,PANTRY SCRUBBING BRUSH,48,2011-04-05 13:56:00,1.45,12753.0,Japan
672029,548993,22979,PANTRY WASHING UP BRUSH,36,2011-04-05 13:56:00,1.45,12753.0,Japan
672030,548993,21452,TOADSTOOL MONEY BOX,48,2011-04-05 13:56:00,2.55,12753.0,Japan
672031,548993,22644,CERAMIC CHERRY CAKE MONEY BANK,36,2011-04-05 13:56:00,1.45,12753.0,Japan
672032,548993,22637,PIGGY BANK RETROSPOT ,48,2011-04-05 13:56:00,2.1,12753.0,Japan
672033,548993,22807,SET OF 6 T-LIGHTS TOADSTOOLS,72,2011-04-05 13:56:00,2.55,12753.0,Japan
675358,549313,22993,SET OF 4 PANTRY JELLY MOULDS,12,2011-04-08 09:45:00,1.25,12393.0,Australia
675359,549313,22449,SILK PURSE BABUSHKA PINK,6,2011-04-08 09:45:00,3.35,12393.0,Australia
675360,549313,20726,LUNCH BAG WOODLAND,10,2011-04-08 09:45:00,1.65,12393.0,Australia
675361,549313,20725,LUNCH BAG RED RETROSPOT,30,2011-04-08 09:45:00,1.65,12393.0,Australia
675362,549313,20727,LUNCH BAG  BLACK SKULL.,10,2011-04-08 09:45:00,1.65,12393.0,Australia
675363,549313,22383,LUNCH BAG SUKI DESIGN ,30,2011-04-08 09:45:00,1.65,12393.0,Australia
675364,549313,22384,LUNCH BAG PINK POLKADOT,30,2011-04-08 09:45:00,1.65,12393.0,Australia
675365,549313,22662,LUNCH BAG DOLLY GIRL DESIGN,30,2011-04-08 09:45:00,1.65,12393.0,Australia
675366,549313,22333,RETROSPOT PARTY BAG + STICKER SET,8,2011-04-08 09:45:00,1.65,12393.0,Australia
675367,549313,84997B,CHILDRENS CUTLERY RETROSPOT RED ,4,2011-04-08 09:45:00,4.15,12393.0,Australia
675368,549313,22273,FELTCRAFT DOLL MOLLY,6,2011-04-08 09:45:00,2.95,12393.0,Australia
675369,549313,22382,LUNCH BAG SPACEBOY DESIGN ,10,2011-04-08 09:45:00,1.65,12393.0,Australia
675370,549313,22379,RECYCLING BAG RETROSPOT ,10,2011-04-08 09:45:00,2.1,12393.0,Australia
675371,549313,22138,BAKING SET 9 PIECE RETROSPOT ,3,2011-04-08 09:45:00,4.95,12393.0,Australia
675372,549313,22617,BAKING SET SPACEBOY DESIGN,3,2011-04-08 09:45:00,4.95,12393.0,Australia
675373,549313,22195,LARGE HEART MEASURING SPOONS,12,2011-04-08 09:45:00,1.65,12393.0,Australia
675374,549313,22380,TOY TIDY SPACEBOY  ,10,2011-04-08 09:45:00,2.1,12393.0,Australia
685008,550344,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,576,2011-04-18 09:00:00,0.21,12754.0,Japan
685009,550344,22492,MINI PAINT SET VINTAGE ,576,2011-04-18 09:00:00,0.55,12754.0,Japan
685010,550344,22546,MINI JIGSAW PURDEY,480,2011-04-18 09:00:00,0.36,12754.0,Japan
685011,550344,22544,MINI JIGSAW SPACEBOY,480,2011-04-18 09:00:00,0.36,12754.0,Japan
685012,550344,22543,MINI JIGSAW BAKE A CAKE ,480,2011-04-18 09:00:00,0.36,12754.0,Japan
685013,550344,22540,MINI JIGSAW CIRCUS PARADE ,480,2011-04-18 09:00:00,0.36,12754.0,Japan
685014,550344,22536,MAGIC DRAWING SLATE PURDEY,576,2011-04-18 09:00:00,0.36,12754.0,Japan
685015,550344,22534,MAGIC DRAWING SLATE SPACEBOY ,576,2011-04-18 09:00:00,0.36,12754.0,Japan
685016,550344,22533,MAGIC DRAWING SLATE BAKE A CAKE ,576,2011-04-18 09:00:00,0.36,12754.0,Japan
685017,550344,22531,MAGIC DRAWING SLATE CIRCUS PARADE  ,576,2011-04-18 09:00:00,0.36,12754.0,Japan
685018,550344,22561,WOODEN SCHOOL COLOURING SET,288,2011-04-18 09:00:00,1.45,12754.0,Japan
685019,550344,22489,PACK OF 12 TRADITIONAL CRAYONS,576,2011-04-18 09:00:00,0.36,12754.0,Japan
685020,550344,22494,EMERGENCY FIRST AID TIN ,96,2011-04-18 09:00:00,1.06,12754.0,Japan
685021,550344,21260,FIRST AID TIN,96,2011-04-18 09:00:00,2.75,12754.0,Japan
689925,550644,22722,SET OF 6 SPICE TINS PANTRY DESIGN,7,2011-04-19 16:19:00,3.95,12733.0,USA
689926,550644,22979,PANTRY WASHING UP BRUSH,2,2011-04-19 16:19:00,1.45,12733.0,USA
689927,550644,84987,SET OF 36 TEATIME PAPER DOILIES,3,2011-04-19 16:19:00,1.45,12733.0,USA
689928,550644,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,1,2011-04-19 16:19:00,4.95,12733.0,USA
689929,550644,22993,SET OF 4 PANTRY JELLY MOULDS,1,2011-04-19 16:19:00,1.25,12733.0,USA
689930,550644,47580,TEA TIME DES TEA COSY,3,2011-04-19 16:19:00,2.55,12733.0,USA
689931,550644,22989,SET 2 PANTRY DESIGN TEA TOWELS,6,2011-04-19 16:19:00,3.25,12733.0,USA
689932,550644,22900, SET 2 TEA TOWELS I LOVE LONDON ,3,2011-04-19 16:19:00,3.25,12733.0,USA
689933,550644,22128,PARTY CONES CANDY ASSORTED,12,2011-04-19 16:19:00,1.25,12733.0,USA
689934,550644,47590B,PINK HAPPY BIRTHDAY BUNTING,4,2011-04-19 16:19:00,5.45,12733.0,USA
689935,550644,22965,3 TRADITIONAl BISCUIT CUTTERS  SET,2,2011-04-19 16:19:00,2.1,12733.0,USA
689936,550644,22088,PAPER BUNTING COLOURED LACE,6,2011-04-19 16:19:00,2.95,12733.0,USA
689937,550644,22990,COTTON APRON PANTRY DESIGN,5,2011-04-19 16:19:00,4.95,12733.0,USA
689938,550644,22129,PARTY CONES CANDY TREE DECORATION,36,2011-04-19 16:19:00,0.85,12733.0,USA
689939,550644,21067,VINTAGE RED TEATIME MUG,6,2011-04-19 16:19:00,1.25,12733.0,USA
689940,550644,22149,FELTCRAFT 6 FLOWER FRIENDS,6,2011-04-19 16:19:00,2.1,12733.0,USA
689941,550644,22147,FELTCRAFT BUTTERFLY HEARTS,7,2011-04-19 16:19:00,1.45,12733.0,USA
689942,550644,22301,COFFEE MUG CAT + BIRD DESIGN,6,2011-04-19 16:19:00,2.55,12733.0,USA
689943,550644,22970,LONDON BUS COFFEE MUG,6,2011-04-19 16:19:00,2.55,12733.0,USA
689944,550644,22423,REGENCY CAKESTAND 3 TIER,6,2011-04-19 16:19:00,12.75,12733.0,USA
689945,550644,37501,TEA TIME TEA SET IN GIFT BOX,5,2011-04-19 16:19:00,6.95,12733.0,USA
689946,550644,37500,TEA TIME TEAPOT IN GIFT BOX,4,2011-04-19 16:19:00,4.95,12733.0,USA
693748,C551015,23176,ABC TREASURE BOOK BOX ,-4,2011-04-26 11:06:00,2.25,12753.0,Japan
693749,C551015,22637,PIGGY BANK RETROSPOT ,-3,2011-04-26 11:06:00,2.1,12753.0,Japan
693750,C551015,22364,GLASS JAR DIGESTIVE BISCUITS,-9,2011-04-26 11:06:00,2.55,12753.0,Japan
693751,C551015,22361,GLASS JAR DAISY FRESH COTTON WOOL,-1,2011-04-26 11:06:00,2.55,12753.0,Japan
693752,C551015,21774,DECORATIVE CATS BATHROOM BOTTLE,-1,2011-04-26 11:06:00,1.25,12753.0,Japan
693753,C551015,21452,TOADSTOOL MONEY BOX,-4,2011-04-26 11:06:00,2.55,12753.0,Japan
693754,C551015,21218,RED SPOTTY BISCUIT TIN,-10,2011-04-26 11:06:00,3.25,12753.0,Japan
693755,C551015,22661,CHARLOTTE BAG DOLLY GIRL DESIGN,-1,2011-04-26 11:06:00,0.72,12753.0,Japan
696360,C551348,22990,COTTON APRON PANTRY DESIGN,-100,2011-04-28 09:49:00,4.25,12415.0,Australia
712691,552956,22699,ROSES REGENCY TEACUP AND SAUCER ,6,2011-05-12 12:34:00,2.95,12431.0,Australia
712692,552956,22859,EASTER TIN BUNNY BOUQUET,6,2011-05-12 12:34:00,1.65,12431.0,Australia
712693,552956,22730,ALARM CLOCK BAKELIKE IVORY,4,2011-05-12 12:34:00,3.75,12431.0,Australia
712694,552956,84663A,GRASS HOPPER WOODEN WALL CLOCK ,3,2011-05-12 12:34:00,5.95,12431.0,Australia
712695,552956,23206,LUNCH BAG APPLE DESIGN,10,2011-05-12 12:34:00,1.65,12431.0,Australia
712696,552956,48129,DOORMAT TOPIARY,2,2011-05-12 12:34:00,7.95,12431.0,Australia
712697,552956,23159,SET OF 5 PANCAKE DAY MAGNETS,24,2011-05-12 12:34:00,2.08,12431.0,Australia
712698,552956,23158,SET OF 5 LUCKY CAT MAGNETS ,24,2011-05-12 12:34:00,2.08,12431.0,Australia
712699,552956,84945,MULTI COLOUR SILVER T-LIGHT HOLDER,24,2011-05-12 12:34:00,0.85,12431.0,Australia
712700,552956,23155,KNICKERBOCKERGLORY MAGNET ASSORTED ,12,2011-05-12 12:34:00,0.83,12431.0,Australia
712701,552956,22698,PINK REGENCY TEACUP AND SAUCER,6,2011-05-12 12:34:00,2.95,12431.0,Australia
712702,552956,22697,GREEN REGENCY TEACUP AND SAUCER,6,2011-05-12 12:34:00,2.95,12431.0,Australia
712703,552956,22382,LUNCH BAG SPACEBOY DESIGN ,10,2011-05-12 12:34:00,1.65,12431.0,Australia
712704,552956,21524,DOORMAT SPOTTY HOME SWEET HOME,2,2011-05-12 12:34:00,7.95,12431.0,Australia
712705,552956,22692,DOORMAT WELCOME TO OUR HOME,2,2011-05-12 12:34:00,7.95,12431.0,Australia
712706,552956,22690,DOORMAT HOME SWEET HOME BLUE ,2,2011-05-12 12:34:00,7.95,12431.0,Australia
712707,552956,21935,SUKI  SHOULDER BAG,10,2011-05-12 12:34:00,1.65,12431.0,Australia
712708,552956,21481,FAWN BLUE HOT WATER BOTTLE,6,2011-05-12 12:34:00,2.95,12431.0,Australia
712709,552956,48138,DOORMAT UNION FLAG,4,2011-05-12 12:34:00,7.95,12431.0,Australia
712710,552956,23284,DOORMAT KEEP CALM AND COME IN,4,2011-05-12 12:34:00,7.95,12431.0,Australia
712711,552956,23040,PAPER LANTERN 9 POINT SNOW STAR ,3,2011-05-12 12:34:00,5.75,12431.0,Australia
712712,552956,23108,SET OF 10 LED DOLLY LIGHTS,2,2011-05-12 12:34:00,6.25,12431.0,Australia
712713,552956,23084,RABBIT NIGHT LIGHT,12,2011-05-12 12:34:00,2.08,12431.0,Australia
714013,553045,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,96,2011-05-13 09:33:00,0.72,12770.0,Japan
714014,553045,21078,SET/20 STRAWBERRY PAPER NAPKINS ,96,2011-05-13 09:33:00,0.72,12770.0,Japan
714015,553045,22613,PACK OF 20 SPACEBOY NAPKINS,96,2011-05-13 09:33:00,0.72,12770.0,Japan
714016,553045,20992,JAZZ HEARTS PURSE NOTEBOOK,96,2011-05-13 09:33:00,0.74,12770.0,Japan
714017,553045,21054,NURSE'S BAG SOFT TOY,19,2011-05-13 09:33:00,8.95,12770.0,Japan
714018,553045,21056,DOCTOR'S BAG SOFT TOY,40,2011-05-13 09:33:00,7.95,12770.0,Japan
714019,553045,22367,CHILDRENS APRON SPACEBOY DESIGN,50,2011-05-13 09:33:00,1.65,12770.0,Japan
714020,553045,47591D,PINK FAIRY CAKE CHILDRENS APRON,50,2011-05-13 09:33:00,1.65,12770.0,Japan
714021,553045,21937,STRAWBERRY   PICNIC BAG,50,2011-05-13 09:33:00,2.55,12770.0,Japan
714022,553045,21933,PINK VINTAGE PAISLEY PICNIC BAG,50,2011-05-13 09:33:00,2.55,12770.0,Japan
714023,553045,20728,LUNCH BAG CARS BLUE,50,2011-05-13 09:33:00,1.65,12770.0,Japan
714024,553045,20725,LUNCH BAG RED RETROSPOT,50,2011-05-13 09:33:00,1.65,12770.0,Japan
719347,553546,22457,NATURAL SLATE HEART CHALKBOARD ,144,2011-05-17 15:42:00,2.55,12415.0,Australia
719348,553546,23176,ABC TREASURE BOOK BOX ,288,2011-05-17 15:42:00,1.95,12415.0,Australia
719349,553546,22109,FULL ENGLISH BREAKFAST PLATE,144,2011-05-17 15:42:00,3.39,12415.0,Australia
719350,553546,85014A,BLACK/BLUE POLKADOT UMBRELLA,6,2011-05-17 15:42:00,5.95,12415.0,Australia
719351,553546,22488,NATURAL SLATE RECTANGLE CHALKBOARD,96,2011-05-17 15:42:00,1.45,12415.0,Australia
719352,553546,21524,DOORMAT SPOTTY HOME SWEET HOME,10,2011-05-17 15:42:00,6.75,12415.0,Australia
719353,553546,23193,BUFFALO BILL TREASURE BOOK BOX,144,2011-05-17 15:42:00,1.95,12415.0,Australia
719354,553546,23177,TREASURE ISLAND BOOK BOX,144,2011-05-17 15:42:00,1.95,12415.0,Australia
719355,553546,48138,DOORMAT UNION FLAG,10,2011-05-17 15:42:00,6.75,12415.0,Australia
719356,553546,23194,GYMKHANA TREASURE BOOK BOX,144,2011-05-17 15:42:00,1.95,12415.0,Australia
719357,553546,85014B,RED RETROSPOT UMBRELLA,12,2011-05-17 15:42:00,5.95,12415.0,Australia
719358,553546,37370,RETRO COFFEE MUGS ASSORTED,108,2011-05-17 15:42:00,1.25,12415.0,Australia
719359,553546,23175,REGENCY MILK JUG PINK ,48,2011-05-17 15:42:00,2.75,12415.0,Australia
719360,553546,21084,SET/6 COLLAGE PAPER CUPS,240,2011-05-17 15:42:00,0.19,12415.0,Australia
719361,553546,85071A,BLUE CHARLIE+LOLA PERSONAL DOORSIGN,96,2011-05-17 15:42:00,0.38,12415.0,Australia
719362,553546,21877,HOME SWEET HOME MUG,144,2011-05-17 15:42:00,1.06,12415.0,Australia
719363,553546,23172,REGENCY TEA PLATE PINK,48,2011-05-17 15:42:00,1.45,12415.0,Australia
719364,553546,21195,PINK  HONEYCOMB PAPER BALL ,48,2011-05-17 15:42:00,1.69,12415.0,Australia
719365,553546,84519B,CARROT CHARLIE+LOLA COASTER SET,24,2011-05-17 15:42:00,1.25,12415.0,Australia
719366,553546,85071B,RED CHARLIE+LOLA PERSONAL DOORSIGN,96,2011-05-17 15:42:00,0.38,12415.0,Australia
719367,553546,85071C,"CHARLIE+LOLA""EXTREMELY BUSY"" SIGN",96,2011-05-17 15:42:00,0.38,12415.0,Australia
719368,553546,21090,SET/6 COLLAGE PAPER PLATES,240,2011-05-17 15:42:00,0.39,12415.0,Australia
719369,553546,85132A,CHARLIE + LOLA BISCUITS TINS,24,2011-05-17 15:42:00,1.95,12415.0,Australia
719370,553546,23253,16 PIECE CUTLERY SET PANTRY DESIGN,24,2011-05-17 15:42:00,12.5,12415.0,Australia
719371,553546,23173,REGENCY TEAPOT ROSES ,24,2011-05-17 15:42:00,8.15,12415.0,Australia
719372,553546,22699,ROSES REGENCY TEACUP AND SAUCER ,24,2011-05-17 15:42:00,2.55,12415.0,Australia
719373,553546,22992,REVOLVER WOODEN RULER ,144,2011-05-17 15:42:00,1.65,12415.0,Australia
719374,553546,22991,GIRAFFE WOODEN RULER,144,2011-05-17 15:42:00,1.65,12415.0,Australia
719375,553546,22466,FAIRY TALE COTTAGE NIGHTLIGHT,192,2011-05-17 15:42:00,1.65,12415.0,Australia
719376,553546,22549,PICTURE DOMINOES,144,2011-05-17 15:42:00,1.25,12415.0,Australia
719377,553546,21791,VINTAGE HEADS AND TAILS CARD GAME ,144,2011-05-17 15:42:00,1.06,12415.0,Australia
719378,553546,21902,"KEY FOB , FRONT  DOOR ",576,2011-05-17 15:42:00,0.53,12415.0,Australia
719379,553546,21900,"KEY FOB , SHED",576,2011-05-17 15:42:00,0.53,12415.0,Australia
719380,553546,21899,"KEY FOB , GARAGE DESIGN",576,2011-05-17 15:42:00,0.53,12415.0,Australia
719381,553546,20685,DOORMAT RED RETROSPOT,20,2011-05-17 15:42:00,6.75,12415.0,Australia
719382,553546,21770,OPEN CLOSED METAL SIGN,36,2011-05-17 15:42:00,4.25,12415.0,Australia
719383,553546,15036,ASSORTED COLOURS SILK FAN,600,2011-05-17 15:42:00,0.72,12415.0,Australia
719384,553546,23298,SPOTTY BUNTING,50,2011-05-17 15:42:00,4.15,12415.0,Australia
719385,553546,47566,PARTY BUNTING,100,2011-05-17 15:42:00,4.15,12415.0,Australia
719386,553546,47590A,BLUE HAPPY BIRTHDAY BUNTING,50,2011-05-17 15:42:00,4.65,12415.0,Australia
719387,553546,47590B,PINK HAPPY BIRTHDAY BUNTING,50,2011-05-17 15:42:00,4.65,12415.0,Australia
719388,553546,22980,PANTRY SCRUBBING BRUSH,48,2011-05-17 15:42:00,1.45,12415.0,Australia
719389,553546,22978,PANTRY ROLLING PIN,24,2011-05-17 15:42:00,3.39,12415.0,Australia
719390,553546,22981,PANTRY APPLE CORER,144,2011-05-17 15:42:00,1.25,12415.0,Australia
719391,553546,22979,PANTRY WASHING UP BRUSH,72,2011-05-17 15:42:00,1.25,12415.0,Australia
719392,553546,23283,DOORMAT VINTAGE LEAVES DESIGN ,10,2011-05-17 15:42:00,6.75,12415.0,Australia
719393,553546,21731,RED TOADSTOOL LED NIGHT LIGHT,144,2011-05-17 15:42:00,1.45,12415.0,Australia
719394,553546,22918,HERB MARKER PARSLEY,120,2011-05-17 15:42:00,0.55,12415.0,Australia
719395,553546,22919,HERB MARKER MINT,120,2011-05-17 15:42:00,0.55,12415.0,Australia
719396,553546,22920,HERB MARKER BASIL,120,2011-05-17 15:42:00,0.55,12415.0,Australia
719397,553546,22921,HERB MARKER CHIVES ,120,2011-05-17 15:42:00,0.55,12415.0,Australia
719398,553546,22916,HERB MARKER THYME,120,2011-05-17 15:42:00,0.55,12415.0,Australia
719399,553546,22917,HERB MARKER ROSEMARY,120,2011-05-17 15:42:00,0.55,12415.0,Australia
